Titulo,Corpo,tokens
EUA registram queda de 9% em 2013 de infecção por salmonela,"Agencia Estado Nova York, 22 - A infecção pela bactéria salmonela diminuiu nos Estados Unidos no ano passado, mas a taxa global de doenças transmitidas por alimentos se mantém estável, apesar de novas medidas de controle, mostraram dados divulgados na última quinta-feira pelo Centro de Prevenção e Controle de Doenças (CDC, na sigla em inglês). A taxa de infecção por salmonela nos EUA em 2013 caiu 9% em relação aos três anos anteriores. Em comparação com 2012, o recuou foi de 7,5%. A bactéria é responsável pela forma mais comum de intoxicação alimentar nos EUA. Apesar disso, a taxa global de doenças causadas por alimentos contaminados se manteve inalterada em 2013, seja na comparação com o período de 2006 a 2008 - tido como referência na definição de metas de saúde - ou 2010 a 2012. Segundo o CDC, isso ocorreu porque as doenças causadas pela bactéria vibrio, encontrada em produtos como ostras e mariscos mal cozidos, têm aumentado. Em 2013, a alta foi de 32% frente aos três anos anteriores. Já a taxa de infecções por campylobacter, encontrada em alimentos lácteos contaminados e frango, também cresceu desde 2006-2008. Para Robert Rauxe, vice-diretor da divisão de doenças transmitidas por alimentos do CDC, o resultado é um pouco decepcionante. 'Gostaríamos de ver todos os números caindo', disse. Fonte: Dow Jones Newswires. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",agencia york infecção bactéria salmonelo diminuir estados unidos ano passado taxa global doença transmitir alimento manter estável apesar medida controle mostrar dado divulgar último feira centro prevenção controle doença cdc sigla inglês taxa infecção salmonelo eua cair ano anterior comparação recuar bactéria responsável comum intoxicação alimentar eua apesar taxa global doença causar alimento contaminar manter inalterada ser comparação período ter referência definição meta saúde cdc ocorrer doença causar bactéria vibrio encontrar produto ostra marisco cozir aumentar alta frente ano anterior taxa infecção campylobacter encontrar alimento lácteo contaminar frango crescer robert rauxe vice diretor divisão doença transmitir alimento cdc resultado decepcionante gostaríamo caindo dizer fonte dow jones newswir magaziner luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
Dia de Controle à Infecção Hospitalar é lembrado em todo o Brasil,"Edição do dia 15/05/2013 15/05/2013 15h01- Atualizado em15/05/2013 15h01 Fábio CastroGoiânia  Para lembrar que alguns cuidados simples podem evitar doenças graves, o Ministério da Saúde promove, nesta quarta-feira (15), o Dia Nacional de Controle à Infecção Hospitalar. Lavar bem as mãos, por exemplo, pode evitar doenças como a gripe A, que já causou 38 mortes no Brasil este ano. Segundo os médicos, 80% das infecções acontecem por pura falta de higiene das mãos. O ideal é usar bastante água, lavar bem entre os dedos, em um procedimento que dure de 40 a 60 segundos. “Nós precisamos evitar a transmissão de germes vindos da rua, de germes enquanto fazemos nossas necessidades fisiológicas e antes e depois das refeições”, orienta o infectologista Boaventura Braz de Queiroz.  ",edição atualizar fábio castrogoiânia lembrar cuidado simples evitar doença grave ministério saúde promover feira nacional controle infecção hospitalar lavar mão evitar doença gripe causar morte brasil ano médico infecção acontecer puro higiene mão ideal água lavar dedo procedimento durar segundo precisar evitar transmissão germe vindo rua germe necessidade fisiológico refeição orientar infectologista boaventura braz queiroz
Sindicância confirma que criança que caiu de maca morreu de infecção,"Do G1 PR, em Ponta Grossa A Universidade Estadual dePonta Grossa(UEPG), na região dos Campos Gerais do Paraná, encerrou a sindicância aberta após um bebê ter caído de dentro de uma incubadora. O reitor da UEPG, Luciano Vargas, confirmou neste sábado (28), que a sindicância constatou que a criança morreu pelo agravamento de uma infecção respiratória. A queda provocou ferimentos no bebê, mas não ocasionou a morte. A sindicância apontou ainda a necessidade de um procedimento administrativo para apontar se os servidores envolvidos na queda são culpados. A criança que caiu era uma menina de quase três meses de idade. Ela nasceu em Arapoti, na região dos Campos Gerais do estado, teve complicações respiratórias e ficou hospitalizada. A menina precisou ser transferida para a Unidade de Terapia Intensiva (UTI) do hospital em Ponta Grossa. Um helicóptero do Grupamento Aeropolicial e Resgaste Aéreo (Graer) transportou o bebê. A menina foi colocada em uma incubadora, que estava em cima de uma maca, e estava sendo transportada até o interior do hospital, quando a porta da incubadora abriu e o bebê caiu no chão, de uma altura de cerca de um metro, em frente ao hospital. A menina foi internada no dia 14 de dezembro de 2014 e morreu no dia 2 de janeiro pelo agravamento da infecção respiratória. Procedimento AdministrativoSegundo Vargas, a sindicância recomendou a abertura de Processo Administrativo para apurar a responsabilidade de cerca de cinco servidores citados na investigação inicial. O processo administrativo deve ser concluído em 30 dias. O procedimento vai determinar se os funcionários serão punidos pelo incidente. Segundo a UEPG, a punição pode ir de advertência à exoneração. ",ponta grosso universidade estadual depontar grosso uepg região campo geral paraná encerrar sindicância abrir bebê cair incubadora reitor uepg luciano varga confirmar sábado sindicância constatar criança morrer agravamento infecção respiratório queda provocar ferimento bebê ocasionar morte sindicância apontar necessidade procedimento administrativo servidor envolver queda culpar criança cair menina quase idade nascer arapoti região campo geral complicação respiratório ficar hospitalizado menina precisar transferir unidade terapia intensivo uti hospital ponta grosso helicóptero grupamento aeropolicial resgaste aéreo graer transportar bebê menina colocar incubadora maca ser transportar interior hospital porta incubadora abrir bebê cair chão altura cerca metro frente hospital menina internar dezembro morrer janeiro agravamento infecção respiratório procedimento administrativosegur varga sindicância recomendar abertura processo administrativo apurar responsabilidade cerca servidor citar investigação inicial processo administrativo concluir dia procedimento determinar funcionário ser punir incidente uepg punição advertência exoneração
Ex-governador do Mato Grosso do Sul é internado com infecção,"Do G1, em Brasília O ex-governador do Mato Grosso do Sul Pedro Pedrossian está internado desde segunda-feira (18)  no Hospital Sírio-Libanês, em São Paulo. Aos 82 anos, Pedrossin apresenta infecção brônquica e está sendo tratado com antibióticos, segundo boletim médico do hospital divulgado na noite desta quarta-feira (20). Pedrossian foi governador do Mato Grosso do Sul por dois mandatos. Segundo o boletim médico, o politico apresenta quadro clínico estável, responde bem ao tratamento e segue internado na Unidade Crítica Geral. Pedrossian (PMN) foi primeiramente governador do Mato Grosso entre 1666 e 1971. Depois, ele se elegeu em 1980 como governador do Mato Grosso do Sul. O segundo mandato no Mato Grosso do Sul foi entre 1991 e1995. Ele concorreu pela última vez em 2002 ao cargo de senador, mas não foi eleito. ",brasília governador mato grosso sul pedro pedrossian internado feira hospital sírio libanês paulo ano pedrossinr apresentar infecção brônquico ser tratar antibiótico boletim médico hospital divulgar noite feira pedrossian governador mato grosso sul mandato boletim médico politico apresentar quadro clínico estável responde tratamento seguir internar unidade crítico pedrossian pmn primeiramente governador mato grosso elegeu governador mato grosso sul mandato mato grosso sul concorrer último cargo senador eleger
Funcionários de UPA são afastados após suspeita de infecção por sarna,"Do G1 PR, com informações da RPC Cascavel  Catorze funcionários da Unidade de Pronto Atendimento (UPA) Veneza, emCascavel, no oeste do Paraná, precisaram ser afastados do trabalho por pelo menos um dia pela suspeita de estarem contaminados com sarna norueguesa. A doença foi diagnosticada em um paciente que está internado em isolamento no Hospital Universitário (HU). Segundo a Secretaria Municipal de Saúde, antes de ser internado no hospital, há duas semanas, o homem de 29 anos procurou atendimento na UPA do bairro Veneza. Como a doença ainda não tinha sido identificada, os funcionários tiveram contato com este paciente. Recentemente alguns servidores apresentaram alguns sintomas. “Nós encaminhamos esses funcionários para consulta com infectologista, que fez todo o acompanhamento e a avaliação. É importante ressaltar que o afastamento de qualquer pessoa, de qualquer servidor, de qualquer funcionário ou de qualquer paciente compete então ao profissional que faz o atendimento baseado no protocolo de cada patologia"", explica a gerente de atenção de urgência, Cristina Carnaval. Uma funcionária foi afastada por três dias e os demais receberam atestado de um dia. Apesar disso, a secretaria de Saúde não explicou qual foi exatamente o diagnóstico dos catorze profissionais. “Na verdade a avaliação dos profissionais foi feita pelo infectologista, e ele não repassou para a secretaria qual foi o diagnóstico"", pontua Cristina. A sarna norueguesa, como é conhecida, é uma infecção na pele e é contagiosa. Segundo a Secretaria Municipal de Saúde, o paciente deixa de ser um transmissor da doença após 24 horas do início do tratamento. O paciente continua isolado em uma ala do Hospital Universitário. A secretaria reforçou que todos os procedimentos e cuidados estão sendo tomados para evitar o contágio. ",informação rpc cascavel funcionário unidade pronto atendimento upa venezar emcascavel oeste paraná precisar afastar trabalho suspeita estar contaminado sarna norueguesa doença diagnosticar paciente internado isolamento hospital universitário secretaria municipal saúde internar hospital semana homem ano procurar atendimento upa bairro venezar doença ter ser identificar funcionário contato paciente recentemente servidor apresentar sintoma encaminhamos funcionário consulta infectologista acompanhamento avaliação importante ressaltar afastamento pessoa servidor funcionário paciente competir profissional atendimento basear protocolo patologia explicar gerente atenção urgência cristino carnaval funcionária afastar dia receber atestado apesar secretaria saúde explicar exatamente diagnóstico profissional verdade avaliação profissional fazer infectologista repassar secretaria diagnóstico pontuar cristina sarno norueguesa infecção pele contagioso secretaria municipal saúde paciente deixar transmissor doença hora início tratamento paciente continuar isolar ala hospital universitário secretaria reforçar procedimento cuidado ser tomar evitar contágio
Médico explica riscos de infecção por salmonela após casos em Salvador,"Ruan Melo e Tatiana DouradoDo G1 BA Constatadaa contaminação de vários clientes de um restaurante em Itapuã, bairro de Salvador, com bactéria salmonela, oG1entrevistou o infectologista Antonio Bandeira nesta quinta-feira (6),  que explicou a relação entre a doença e os alimentos. Na ocasião,uma pessoa morreue outras seis foram levadas ao hospital com quadro deinfecção, após se alimentarem na churrascaria. O médico explicou que a bactéria é agressiva, pode levar o infectado à morte em poucas horas e está presente em alguns alimentos que não passaram pelo processo de cozimento, como a clara de ovo crua. Sobremesas com este ingrediente, segundo o especialista, são ""perigosíssimas"", porque não vão ao fogo. A bactéria pode estar presente ainda na maionese, que utiliza como matéria-prima o ovo. O médico Antônio Bandeira disse que o problema na ingestão do ovo cru está na possibilidade da salmonela habitar a parte intestinal de diversos animais. ""Ela pode colonizar a cloaca das galinhas. Quando a galinha gera um ovo, esse ovo passa pela cloaca e se 'contamina' com a salmonela. Se as pessoas pegarem esse ovo e ingerirem o conteúdo, sem que ele passe por cozimento ou fritura, então, essas pessoas vão ingerir juntamente com o ovo também a salmonela, que causará em questão de horas náuseas, vômitos, diarreia e febre"", contou. No caso das carnes, o médico apontou que a contaminação pode acontecer quando a pessoa manuseia os alimentos sem higiene. ""É mais provável [a contaminação] em alimento que não vá ao cozimento, como maionese, clara de ovos, sushi. Mas pode acontecer também se alguém que estiver contaminado não usar luvas, não lavar as mãos direito"", apontou. Para ele, é importante manter os hábitos de higiene. ""Se alguém estiver eliminando essa bactéria nas fezes [por causa de uma infecção] e não se lavar direito, não lavar as mãos, pode então ao pegar em outra pessoa ou em outro alimento, passar essa bactéria adiante"", diz o médico. De acordo com o infectologista, a bactéria salmonela vive no intestino e os principais sintomas das pessoas contaminadas são diarreia, dor abdominal, náuseas, vômitos e febre. ""Nós não temos essa bactéria em nosso intestino. Quando ingerimos algum alimento contaminado, essa bactéria, ao entrar em contato com o nosso intestino, começa a invadir a parede dele e gerar um processo infeccioso"", relatou Bandeira. De acordo com o infectologista, ao persistirem os sintomas, as pessoas devem procurar um hospital o mais rápido possível. ""Tem que procurar o médico, fazer exame e tomar antibiótico"", orientou. O casoUm laudo clínico divulgado nesta quinta-feira pela Vigilância Sanitária constatou a presença da bactéria salmonela, do tipo não especificado, no estômago do homem de 53 anos que morreu após ter feito refeição em uma churrascaria localizada no bairro de Itapuã, emSalvador, no dia 30 de novembro. Segundo a Vigilância Sanitária, outrosexamesrealizados em cinco pessoas que passaram mal após se alimentarem na churrascaria já apontou presença da bactéria salmonela. A proprietária do estabelecimento que foi alvo da denúncia de moradores prestou esclarecimento na tarde desta terça-feira na 12ª delegacia, que apura o caso. “Ela disse que não sabe o que foi, que no dia que alegaram o fato o restaurante funcionou normalmente, não houve queixa. Só a perícia vai poder apontar o que ocorreu"", relatou a delegada Dilma França. Segundo a delegada, dez pessoas prestaram queixa na delegacia contra o restaurante. “Agora, estamos apurando. Vamos esperar o resultado do exame da vigilância sanitária da vítima falecida, e das outras pessoas”, acrescentou. Para ler mais notícias do G1 BA, clique emg1.globo.com/ba. Siga também o G1 BA noTwittere porRSS. Acidente ocorreu por volta das 16h, na Rua Silveira Martins, em Salvador.
Equipe do Samu foi até o local e constatou a morte do motociclista. ",ruan melo tatiana douradodo constatadaa contaminação cliente restaurante itapuã bairro salvador bactéria salmonelo ogentrevistar infectologista antonio bandeira feira explicar doença alimento ocasião pessoa morreueir levar hospital quadro deinfecção alimentar churrascaria médico explicar bactéria agressivo levar infectado morte pouco hora presente alimento passar processo cozimento clara ovo crua sobremeso ingrediente especialista perigosíssimo fogo bactéria presente maionese utilizar matéria primo ovo médico antônio bandeira dizer problema ingestão ovo cru possibilidade salmonela habitar intestinal diverso animal colonizar cloaca galinha galinha gerar ovo ovo passar cloaca contaminar salmonela pessoa pegar ovo ingeririr conteúdo passar cozimento fritura pessoa ingerir juntamente ovo salmonela causar hora náuseo vômito diarrear febre contar caso carne médico apontar contaminação acontecer pessoa manusear alimento higiene provável contaminação alimento cozimento maionese claro ovo sushi acontecer alguém estar contaminado luva lavar mão direito apontar importante manter hábito higiene alguém estar eliminar bactéria fez causa infecção lavar direito lavar mão pessoa outro alimento passar bactéria adiante médico acordo infectologista bactéria salmonelo viver intestino principal sintoma pessoa contaminar diarrear dor abdominal náuseo vômito febre bactéria intestino ingerir algum alimento contaminar bactéria entrar contato intestino começar invadir parede de ele gerar processo infeccioso relatar bandeira acordo infectologista persistir sintoma pessoa procurar hospital rápido procurar médico exame tomar antibiótico orientar casoum laudo clínico divulgar feira vigilância sanitário constatar presença bactéria salmonelo especificar estômago homem ano morrer fazer refeição churrascaria localizar bairro itapuã emsalvador novembro vigilância sanitário outrosexamesrealizar pessoa passar alimentar churrascaria apontar presença bactéria salmonelar proprietária estabelecimento alvo denúncia morador prestar esclarecimento terça feira delegacia apurar caso dizer alegar fato restaurante funcionar normalmente haver queixa perícia ocorrer relatar delegado dilmo frança delegar pessoa prestar queixa delegacia restaurante estar apurar ir esperar resultado exame vigilância sanitário vítima falecer pessoa acrescentar ler notícia clique emg globo sigar notwittere porrss acidente ocorrer volta rua silveira martins salvador equipe samu constatar morte motociclista
Pais temem infecção de filhos após morte de bebês por superbactéria,"Do G1 GO  Após a morte de dois bebês por superbactéria, pais de crianças que estão internadas temem que os filhos também sejam contaminados pela Klebsiella pneumoniae Carbapenemase (KPC), no Hospital Materno Infantil (HMI), em Goiânia. Entre eles está a dona de casa Vanessa Souza Silva, que está com a filha de 13 anos hospitalizada. “Todo mundo está com medo. As crianças estão misturadas, criança que operou com criança com pneumonia”, relata a mãe da paciente. O HMI explicou que o problema é pontual da Unidade de Cuidados Intermediários Neonatal (Ucin), que segue isolada e sem receber pacientes desde sexta-feira (17).  Por isso, não há motivo para pânico entre os demais. “A ocorrência de bactéria multirresistente está localizada e contida num setor do HMI, na chamada UCIN. Pacientes estão isolados e sob tratamento e não há risco para os demais. Nenhum novo caso foi identificado no final de semana"", disse a diretora técnica do HMI, Sara Gardênia. Os óbitos ocorreram na quarta-feira (14) e sexta-feira (17).Segundo a médica, o excesso de pacientes internados provocou o problema. “Isso foi reflexo de uma superlotação de que o Materno Infantil enfrentou desde o carnaval e que agora a gente está vendo aí o resultado, uma unidade onde tinha capacidade para 22 bebês, a gente chegou a ter 35"", revelou Sara. Quatro casos sob investigaçãoO HMI informou que ainda investiga a situação de outros quatro recém-nascidos onde há a suspeita de infecção. Dois deles estão internados na Ucin, onde também estão outros 13 bebês, e outros dois, na Unidade de Terapia Intensiva (UTI) Neonatal do hospital. Segundo Sara, todos os cuidados necessários estão sendo realizados para que eles também não sejam infectados. ""Eles estão sob isolamento de contato, em uso de incubadora, com equipe específica para poder tomar conta, redução de visitas. Todas essas medidas são para coibir novos casos de infecção"", salienta. Segundo informou ao G1 a assessoria de imprensa do HMI, a previsão é que a Ucin permaneça isolada até a próxima quarta-feira (22). KPCTransmitida em ambiente hospitalar, a KPC pode causar infecções sanguíneas, urinárias e generalizada, além de pneumonia. Os sintomas são febre, dor no corpo e dor na bexiga. A situação do HMI é monitorada pela Comissão de Controle de Infecção Hospitalar (CCIH). A Vigilância Sanitária também acompanha os trabalhos. Segundo a superintendente de Vigilância em Saúde do Estado de Goiás, Maria Cecília Martins Brito, todos os procedimentos necessários foram adotados. ""Assim que souberam da infecção, essa comissão tomou as providências e nós começamos a verificar as medidas que deveriam ser tomadas"", explicou aoG1.  ",morte bebê superbactér pai criança internado temer filho ser contaminar klebsiella pneumoniae carbapenemase kpc hospital materno infantil hmi goiânia dona casa vanessa souza silva filha ano hospitalizar mundo medo criança misturado criança operar criança pneumonia relatar mãe paciente hmi explicar problema pontual unidade cuidado intermediário neonatal ucinr seguir isolado receber paciente feira motivo pânico ocorrência bactéria multirresistente localizar contir setor hmi chamado ucin paciente isolado tratamento risco nenhum caso identificar semana dizer diretora técnico hmi sara gardênia óbito ocorrer feira feira médica excesso paciente internar provocar problema reflexo superlotação materno infantil enfrentar carnaval gente ver resultado unidade ter capacidade bebê gente chegar revelar sara caso investigaçãoo hmi informar investigar situação recém nascir suspeita infecção de ele internado ucin bebê unidade terapia intensivo uti neonatal hospital sara cuidado necessário ser realizar ser infectar isolamento contato uso incubadora equipe específico tomar conta redução visita medida coibir caso infecção salientar informar assessoria imprensa hmi previsão ucin permaneça isolar feira kpctransmitir ambiente hospitalar kpc causar infecção sanguíneo urinário generalizar pneumonia sintoma febre dor corpo dor bexiga situação hmi monitorar comissão controle infecção hospitalar ccih vigilância sanitár acompanhar trabalho superintendente vigilância saúde goiás maria cecílio martins brito procedimento necessário adotar souberam infecção comissão tomar providência começar verificar medida dever tomar explicar aog
"Menino com leucemia está em coma após infecção cerebral, diz pai","Cassio AlbuquerqueDo G1 AP O amapaense Carlos Daniel, de 7 anos, diagnosticado com leucemia há um ano, está em coma induzido desde o dia 1º de abril. Segundo o pai do garoto, Agenilson Silva, ele teve uma infecção cerebral após uma convulsão na casa onde está em tratamento, emSão Paulo. A criança está internada no Hospital Filantrópico Santa Marcelina, na capital paulista. Agenilson informou que a infecção na região do cérebro de Carlos Daniel foi confirmada pela equipe médica do hospital, que realizou exames preliminares, mas a origem da contaminação ainda não foi descoberta. ""Como ele está passando por quimioterapia, foi dito que a imunidade dele ficaria baixa a cada sessão e que o risco de contaminação era iminente. Foi o que aconteceu. Mesmo em coma, o estado dele é estável. Eu sei que vai dar tudo certo e que meu filho vai sair dessa"", disse o pai, confiante. Luta contra o câncerO drama de ver o filho em uma cama de hospital acompanha desde agosto de 2014 o professor amapaense Agenilson Silva, de 38 anos.Raspar o próprio cabelo em solidariedade ao filhofoi a forma que ele encontrou para mostrar ao garoto, que eles estão juntos na batalha contra o câncer.""Raspar o cabelo foi uma forma de passar para ele que não devemos desistir dos nossos objetivos. Prometi a ele que só vou deixar o meu cabelo crescer quando ele estiver totalmente curado"", falou o pai, que conta a evolução do filho com imagens na rede social Facebook.Carlos Daniel tem leucemia linfoide aguda (LLA), caracterizada pela proliferação de células cancerígenas no sangue. Uma das consequências mais emblemáticas do tratamento é a queda do cabelo a partir das sessões de quimioterapia.A criança está sendo submetida a sessões de quimioterapia num hospital em São Paulo. Ele e o pai vivem em um apartamento alugado na cidade paulista com recursos da família e de doações de amigos, através de rifas realizadas em Macapá. Somente nos últimos meses, os médicos o liberaram para fazer atividades fora de casa, mas com restrições.    ",cassier albuquerquedo amapaense carlos daniel ano diagnosticar leucemia ano coma induzer abril pai garoto agenilson silva infecção cerebral convulsão casa tratamento emsão paulo criança internado hospital filantrópico santa marcelina capital paulista agenilson informar infecção região cérebro carlos daniel confirmar equipe médico hospital realizar exame preliminar origem contaminação descobrir passar quimioterapia dizer imunidade de ele ficar baixo sessão risco contaminação iminente acontecer coma de ele estável certo filho sair dizer pai confiante lutar câncero drama filho cama hospital acompanhar agosto professor amapaense agenilson silva ano raspar cabelo solidariedade filhofoi encontrar mostrar garoto junto batalha câncer raspar cabelo passar dever desistir objetivo prometi ir deixar cabelo crescer estar totalmente curar falar pai contar evolução filho imagem rede social facebook carlos daniel leucemia linfoide agudar ll caracterizar proliferação célula cancerígeno sangue consequência emblemático tratamento queda cabelo sessão quimioterapia criança ser submetir sessão quimioterapia hospital paulo pai viver apartamento alugar cidade paulista recurso família doação amigo rifa realizar macapá último médico liberar atividade casa restrição
Itaúna investiga cinco mortes por dengue e uma infecção por zika,"Ricardo WelbertDo G1 Centro-Oeste de Minas A Secretaria Municipal de Saúde deItaúnainformou nesta quinta-feira (31) que investiga cinco mortes por suspeita de dengue com complicações e uma infecção pelo zika vírus. O órgão garante que vai divulgar os resultados dos exames quando ficarem prontos. Também afirma que aumentou as ações de combate ao mosquito Aedes aegypti. Já foram feitas 4.276 notificações de dengue em Itaúna em 2016. Desse total, 1.110 casos foram confirmados por exames, 2.925 foram confirmados por diagnósticos clínicos e 241 exames deram negativo. O ""SOS Dengue"" atendeu a 840 pessoas na última semana, mantendo uma média de 140 atendimentos por dia. Em todo o ano de 2013, quando a cidade teve o mais elevado elevado índice de infestação, foram feitas 3.840 notificações da doença em Itaúna. Para combater focos do mosquito, o Município dividiu as ações em quatro frentes: O primeiro é aumentar as visitas que agentes de endemias fazem às residências, comércios e aos lotes vagos. ""Nos dois primeiros meses deste ano, 38.676 imóveis foram vistoriados"", informa a Saúde. O segundo é aumentar também os trabalhos de vistoria em pontos estratégicos, que são locais mais favoráveis à proliferação do mosquito, como depósitos de sucatas, borracharias e indústrias. Ao todo, foram registrados 142 pontos estratégicos na cidade. Esses locais são visitados pelos agentes com frequência. A terceira ação visa à educação. Para isso, o Município faz apresentações com chamado ""túnel do conhecimento"" e palestras sobre como combater os focos do mosquito. Esses conteúdos são levados a empresas, escolas e eventos que ocorrem na cidade. Por fim, o ""SOS Dengue"", montado na região central da cidade, com atendimento até as 22h durante dias úteis semana e até as 18 horas aos sábados,exclusivamente para pessoas com sintomas da dengue.  Nova sede fica na Praça de Esportes JK, no Cerqueira Lima.
Objetivo é facilitar acesso a serviço fundado na cidade há 42 anos. Animal atravessou rodovia perto de Itaúna e jovem foi arremessado.
Caminhão desviou, mas atingiu a vítima que estava no chão. Colisão envolveu dois caminhões e uma carreta.
Trecho próximo ao km 89 ficou interditado, segundo a PMR. ",ricardo welbertdo centro oeste mina secretaria municipal saúde deitaúnainformar feira investigar morte suspeita dengue complicação infecção zika vírus órgão garantir divulgar resultado exame ficar pronto afirmar aumentar ação combate mosquito aede aegypti fazer notificação dengue itaúna total caso confirmar exame confirmar diagnóstico clínico exame dar negativo sos dengar atender pessoa último semana manter média atendimento ano cidade elevado elevar índice infestação fazer notificação doença itaúna combater foco mosquito município dividir ação frente aumentar visita agente endemia residência comércio lote vago primeiro ano imóvel vistoriar informar saúde aumentar trabalho vistoria estratégico local favorável proliferação mosquito depósito sucata borrachario indústria registrar estratégico cidade local visitar agente frequência ação visar educação município apresentação chamar túnel conhecimento palestra combater foco mosquito conteúdo levar empresa escola evento ocorrer cidade sos denguer montar região central cidade atendimento durante dia útil semana hora sábado exclusivamente pessoa sintoma dengue sede ficar praça esporte cerqueira lima objetivo facilitar acesso serviço fundar cidade ano animal atravessar rodovia itaúna jovem arremessar caminhão desviar atingir vítima chão colisão envolver caminhão carreta trecho ficar interditado pmr
Marido da rainha Elizabeth II é hospitalizado por infecção na bexiga,"France Presse LONDRES, 4 Jun 2012 (AFP) -O príncipe Philip, marido da rainha Elizabeth II, foi hospitalizado nesta segunda-feira em Londres por uma infecção da bexiga, anunciou o palácio de Buckingham no terceiro dia das celebrações do Jubileu de Diamante da soberana. Em um comunicado, o palácio informou que o duque, que completará 91 anos no próximo domingo, foi internado como ""medida preventiva após sofrer uma infecção da bexiga, que está sendo tratada"". ra/erl/ma Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",france prer londr jun afp príncipe philip marido rainha elizabeth hospitalizar feira londr infecção bexiga anunciar palácio buckingham celebração jubileu diamante soberana comunicado palácio informar duque completar ano domingo internar medida preventivo sofrer infecção bexiga ser tratar erl magazine luizar philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
"Com quadro de infecção, Pezão segue internado em hospital do Rio","Do G1 Rio  O governador do RJ, Luiz Fernando Pezão, seguia internado no Hospital Pró-Cardíaco, em Botafogo, na Zona Sul do Rio, na noite desta quarta-feira (16). De acordo com a assessoria de imprensa o governo, ele se recupera de uma infecção e ainda não há previsão de alta. Ainda segundo a assessoria do governo do estado, Pezão tinha exames de rotina marcados para a tarde de sábado (12). Ao chegar ao hospital com um quadro infeccioso por causa de uma sinusite, os médicos acharam melhor interná-lo.  Tem alguma notícia para compartilhar? Envie para oVC no G1 RJou porWhatsapp e Viber.  Casal consumiu R$ 235; homem saiu para buscar dinheiro e não voltou.
MP denunciou casal mas juiz entendeu que ela foi vítima do amante. Perguntas serão recebidas pelo Whatsapp/Viber até sexta-feira (18).
Tem alguma dúvida? Mande suas perguntas pra gente! Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",rio governador luiz fernando pezão seguia internar hospital pró cardíaco botafogo zona sul rio noite feira acordo assessoria imprensa governo recuperar infecção previsão alta assessoria governo pezão ter exame rotina marcar sábado chegar hospital quadro infeccioso causa sinusite médico achar bom interná algum notícia compartilhar envie ovc rjar porwhatsapp viber casal consumir homem sair buscar dinheiro voltar denunciar casal juiz entender vítima amante pergunta ser receber whatsapp viber feira algum dúvida mander pergunta gente magaziner luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
Prefeito de Guapiara é afastado após ser internado com infecção intestinal,"Do G1 Itapetininga e Região O prefeito deGuapiara(SP), Jorge Sabino da Silva (PT), foi afastado por um mês do cargo após ser internado em estado grave com uma infecção intestinal. O decreto foi oficializado em sessão da Câmara desta segunda-feira (1º). Segundo a prefeitura, o líder do Executivo deu entrada na Santa Casa deItapeva(SP) na última quinta-feira (26). Ele está na Unidade de Tratamento Intensivo (UTI) e não há previsão de alta, segundo o hospital. Conforme a administração municipal, o quadro de saúde do prefeito se agravou após complicações no fim de semana. Em razão disso, ele foi sedado e entubado. A prefeitura será comandada pela vice-prefeita, Jusmara Rodolfo Pássaro (PTB), enquanto Sabino estiver no hospital.  Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",itapetininga região prefeito deguapiarar jorge sabino silva afastar cargo internar grave infecção intestinal decreto oficializar sessão câmara feira prefeitura líder executivo dar entrada santo casa deitapevo último feira unidade tratamento intensivo uti previsão alta hospital conforme administração municipal quadro saúde prefeito agravar complicação semana razão sedar entubar prefeitura ser comandar vice prefeita jusmar rodolfo pássaro ptb sabino estar hospital magaziner luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
