Titulo;Corpo;Link;
Procon de Rio Preto registra variação de até 200% em preços de remédios;"05/06/2015 08h04- Atualizado em05/06/2015 08h04 Do G1 Rio Preto  e Araçatuba  Os gastos com medicamentos fazem parte das despesas mensais de muita gente. Pessoas que fazem tratamentos de saúde e que não tem alternativa, a não ser ir até a farmácia e comprar os remédios. Nestes casos, a única forma de defesa do consumidor é a pesquisa. Quando ela não é feita, o consumidor corre o risco de pagar até 200% mais caro pelo mesmo remédio. É o que comprovou um levantamento do Procon na região deSão José do Rio Preto(SP). A pesquisa foi feita pela Fundação Procon em oito drogarias de Rio Preto. Entre os remédios de referência, os de marca, a amoxilina, por exemplo, pode custar de R$ 28,53 até R$ 57,70, uma diferença de mais de 100%. O paracetamol de marca varia de R$ 17 a R$ 23, o que corresponde a 35% de variação. Entre os genéricos considerados mais em conta a diferença assusta. No remédio usado no tratamento de asma ela chega a ultrapassar 200%. Já ranitidina, indicado para problemas de estômago, tem diferença de 170,38% entre as farmácias pesquisadas. “Essa diferença é brutal e recomendamos que o consumidor não deixe de pesquisar, ele precisar ver os preços do medicamento que ele precisa comprar para conseguir o menor preço possível”, afirma Alexandre Cavalheiro, coordenador regional do Procon. A aposentada Odila dos Santos sabe muito bem a importância da pesquisa. Ela que toma vários medicamentos para pressão alta não cansa de procurar pelo menor preço. No final do mês a economia faz diferença. “Tem de correr pelas farmácias todas porque sempre acha uma diferença grande de uma para outra”, diz Odila. Apesar do susto, a vítima, que é cabeleireiro, passa bem.
Vítima caminhava pela avenida quando foi surpreendida pelos criminosos. Avenida Miguel Damha tem velocidade máxima permitida de 50 km/h. 
Locais fiscalizados estão sujeitos a alterações sem aviso prévio. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=amoxicilina&p=169&r=1749140007586&u=https%3A%2F%2Fg1.globo.com%2Fsao-paulo%2Fsao-jose-do-rio-preto-aracatuba%2Fnoticia%2F2015%2F06%2Fprocon-de-rio-preto-registra-variacao-de-ate-200-em-precos-de-remedios.html&syn=False&key=ab1cc61a0054638549d33a7d2af8030b;
Governo autoriza reajuste de até 5,85% nos remédios a partir do dia 31;"19/03/2012 08h42- Atualizado em19/03/2012 16h18 Do G1, em Brasília A Câmara de Regulação do Mercado de Medicamentos (CMED), órgão do governo formado por representantes de vários ministérios, autorizou nesta segunda-feira (19) o reajuste de até 5,85% nos preços dos medicamentos em todo o país. O reajuste poderá ser efetuado a partir de 31 de março e terá como referência o preço do fabricante praticado em 31 de março de 2011. A autorização foi publicada no ""Diário Oficial da União"" -veja resolução. A autorização para reajuste leva em consideração três faixas de medicamento, com mais ou menos participações de genéricos. O reajuste segue a lógica de que nas categorias com mais genéricos a concorrência é maior e, portanto, o reajuste autorizado pode ser maior. Segundo o Ministério da Saúde, do total de 22.622 medicamentos, 8.840 não sofrerão acréscimo inflacionário e manterão seus preços inalterados nas prateleiras das farmáciase em 2012. De acordo com resolução publicada nesta segunda, a categoria de remédios com maior participação de genéricos, na qual esses medicamentos representam 20% ou mais do faturamento, tem teto autorizado para reajuste maior: até 5,85%. Esta categoria, segundo o Ministério da Saúde, reúne 12.499 medicamentos, como, por exemplo, omeprazol (gastrite e úlcera) e amoxilina (antibiótico para infecções urinárias e respiratórias). A categoria intermediária (nível 2), com faturamento entre 15% e 20%, teve reajuste autorizado de até 2,8% para um total de 1.283 remédios, incluindo lidocaína (anestésico local) e risperidona (antipsicótico). A câmara determinou que, no caso da categoria com menor participação de remédios genéricos (faturamento abaixo de 15%), as empresas deverão reduzir os preços em 0,25% ""pois não tem havido repasse da produtividade nestas classes"". Essa categoria reúne 8.840 medicamentos. É a primeira vez, desde 2003, que a categoria tem reajuste negativo, segundo o ministério. Entre os remédios da faixa 1 estão antiulcerosos. Entre os remédios da faixa 2 estão antifúngicos dermatológicos, e antiinfecciosos. Na faixa 3, por exemplo, estão antiespasmódicos. Só ficaram de fora dos reajustes os homeopáticos, fitoterápicos e os medicamentos cuja prescrição médica não é obrigatória - cujo preços não são hoje controlados pela CMED. Câmara de regulaçãoO índice de 5,85% considera variação nos últimos doze meses do Índice de Preços ao Consumidor Amplo (IPCA) do Instituto Brasileiro de Geografia e Estatística. As empresas que tiverem interesse em efetuar o reajuste deverão apresentar à CMED um relatório de comercialização. A CMED é formada por representantes dos ministérios da Saúde, Justiça, Fazenda e Casa Civil. A autorização para o aumento dos remédios é previsto na lei 10.742/2003 e dura por um ano. Ou seja, o próximo aumento só pode ocorrer em março de 2013. Há previsão de multa para quem conceder reajuste superior ao teto estipulado. A resolução publicada no ""Diário Oficial"" estipula que ""as unidades de comércio varejista deverão manter à disposição dos consumidores e dos órgãos de defesa do consumidoras listas dos preços de medicamentos atualizadas"". Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=amoxicilina&p=170&r=1749140007588&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2012%2F03%2Fgoverno-autoriza-reajuste-de-ate-585-nos-remedios-partir-do-dia-31.html&syn=False&key=7da38cdd6849a8c0ab66b3dfafdd1ca3;
Antibiótico pode reduzir eficácia da pílula e aumentar risco de engravidar;"26/06/2015 08h35- Atualizado em26/06/2015 08h50 Do G1, em São Paulo O uso de antibiótico pode reduzir a eficácia da pílula anticoncepcional. Esse efeito está associado aos antibióticos rifampicina, ampicilina e tetraciclina, segundo o Manual de Contracepção da Federação Brasileira das Sociedades de Ginecologia e Obstetrícia (Febrasgo). Esses remédios podem tratar vários tipos de infecção, entre elas tuberculose, hanseníase, além de infecções urinárias, respiratórias e digestivas. Em Pedreira, no interior de São Paulo, uma dona de casaengravidou de quadrigêmeas enquanto tomava pílula. O efeito do anticoncepcional foi cortado por causa do uso de um antibiótico. Miriam Cristina de Lima Lopes, de 31 anos, teve os bebês nesta terça-feira (23). Segundo o médico ginecologista Nilson Roberto de Melo, o antibiótico destrói as bactérias que fazem as reações enzimáticas responsáveis por estimular a liberação e ativação dos hormônios que produzem o efeito anticoncepcional. Ele alerta que é preciso conversar com o médico sobre a melhor forma de lidar com o problema. Em alguns casos, é indicado o uso métodos contraceptivos adicionais. Outros medicamentos que podem cortar o efeito da pílula são os anticonvulsionantes - entre eles a carbamazepina, os barbitúricos e a hidantoina - e os antialérgicos. O fenômeno inverso também pode acontecer: a pílula pode diminuir os efeitos de alguns remédios, como os anti-hipertensivos metildopa e guanetidina. O ginecologista José Bento lembra que, em geral,de cada cem mulheres que tomam a pílula anticoncepcional corretamente durante um ano, três engravidam. Isso porque nenhum método garante 100% de proteção.  Outro estudo aponta também que 17% dos médicos sofreram algum ataque.
Pacientes, familiares e colegas promovem agressões físicas e psicológicas. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=amoxicilina&p=171&r=1749140007593&u=https%3A%2F%2Fg1.globo.com%2Fbemestar%2Fnoticia%2F2015%2F06%2Fantibiotico-pode-reduzir-eficacia-da-pilula-e-aumentar-risco-de-engravidar.html&syn=False&key=9504b2c7f6cc45708ca708466b7d23e7;
Sesacre reconhece falta de medicamentos em hospitais do AC;"09/08/2014 10h23- Atualizado em09/08/2014 10h23 Do G1 AC A secretária de Saúde do Acre, Suely Melo, admitiu, nesta sexta-feira (8), que tem havido falta de medicamentos nas unidades de saúde do estado. Segundo ela, problemas com os distribuidores têm sido a causa do problema, mas o estado já estaria tomando providências para solucionar a questão.Na lista de medicamentos em falta constam diclofenaco, epinefrina e ampicilina, entre outros. Dos 863 medicamentos de média e alta complexidade utilizados na Rede Estadual de Saúde, 3% estariam em falta. De acordo com Suely, a Sesacre tentou adquirir 50 itens, mas conseguiu comprar apenas 17, pois, uma das empresas contratadas não entregou os medicamentos. Ela explica ainda que tem tido ainda dificuldades com distribuidores locais que estariam alegando prejuízos para não entregar determinados tipos de remédios. Conteúdo não disponível. Infelizmente este vídeo não está mais disponível. Desculpe-nos pelo inconveniente. Por causa do problema, a secretária conta que já foi preciso pedir emprestado medicamentos de outros estados. ""Estamos tentando, dando nossos pulos, buscando emprestado com alguns estados que conseguiram comprar, mas a situação é complicada realmente"", diz.Outra solução que tem sido encontrada é a utilização de medicamentos similares ou genéricos. ""Na Maternidade, por exemplo, estavam faltando quatro antibióticos, houve uma reunião dos médicos e eles fizeram uma nova diretriz terapêutica para usar outros antibióticos no lugar desses que estavam faltando. E estamos buscando de alguma forma criar barreiras legais para que a indústria não faça isso com a população, porque é desumano"", enfatiza.Colaborou Evely Dias, da TV Acre.   Crime aconteceu nesta quinta-feira (17), no bairro Vila Acre.
Vítima morreu com tiro na altura da nuca, segundo a PM. ";https://g1.globo.com/busca/click?q=amoxicilina&p=172&r=1749140007597&u=https%3A%2F%2Fg1.globo.com%2Fac%2Facre%2Fnoticia%2F2014%2F08%2Fsesacre-reconhece-falta-de-medicamentos-em-hospitais-do-ac.html&syn=False&key=3303c4074b752a72811f750c94459f88;
Mesmo com lei em vigor, farmácias de MG vendem antibióticos sem receita;Edição do dia 30/11/2010 30/11/2010 08h28- Atualizado em30/11/2010 08h28 Conteúdo não disponível. Infelizmente este vídeo não está mais disponível. Desculpe-nos pelo inconveniente. Com uma câmera escondida, uma produtora de reportagem comprou sem receita médica duas caixas do antibiótico Amoxilina. Foi só pagar para levar os remédios de uma farmácia em Belo Horizonte. A equipe de reportagem foi à mesma farmácia e a vendedora disse que ainda não sabia da proibição. “Pegou a gente de surpresa”, comentou a vendedora. A norma da Agência Nacional de Vigilância Sanitária (Anvisa), que proíbe a venda de antibióticos sem receita médica, entrou em vigor no último dia 28. A farmacêutica Tamara Silveira explica que muitas pessoas usavam o medicamento sem controle. “Pessoas confundem antibiótico com analgésico, que é justamente achar que vai tomar e quando parar a dor de garganta ou dor de ouvido, parou de tomar o remédio. Não é por aí. Você tem de seguir uma prescrição, tem uma dosagem adequada e um mínimo de dias para usar”, afirma a farmacêutica. Segundo a Sociedade Brasileira de Infectologia, os antibióticos são desenvolvidos para combater bactérias que provocam doenças, mas o consumo inadequado pode provocar o efeito contrário. “Podem ser efeitos colaterais graves, gerando insuficiência renal, hepática ou cardíaca. Ou seja, são drogas que não só podem curar, mas como também podem levar as pessoas ao óbito na medida em que são usadas desnecessariamente”, alerta Carlos Starling, presidente da Sociedade Mineira de Infectologia. Os antibióticos só poderão ser entregues ao consumidor mediante receita médica de controle especial, em duas vias. A primeira ficará retida na farmácia, e a outra deve ser devolvida ao paciente, carimbada com a comprovação do atendimento. A receita terá validade de apenas 10 dias. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=amoxicilina&p=173&r=1749140007599&u=https%3A%2F%2Fg1.globo.com%2Fbom-dia-brasil%2Fnoticia%2F2010%2F11%2Fmesmo-com-lei-em-vigor-farmacias-de-mg-vendem-antibioticos-sem-receita.html&syn=False&key=2765be92e2a5f1007ecce8cf540e1e50;
Remédios da rede pública dentro da validade são achados no lixo, no AP;"21/03/2016 10h56- Atualizado em21/03/2016 10h56 Abinoan SantiagoDo G1 AP, com informações da Rede Amazônica no AP  Um contêiner com seis caixas com medicamentos de uso da rede pública de saúde foi encontrado na Rua Barão de Mauá, no bairro Buritizal, na Zona Sul de Macapá.  O descarte dos remédios chamou a atenção de moradores, especialmente porque os produtos estão dentro da validade e com selo de distribuição gratuita pelo Ministério da Saúde. O lixo encontrado no sábado (19) estava a poucos quarteirões de distância deuma das farmácias onde a Polícia Civil apreendeu no dia anterior, na sexta-feira (18), dezenas de medicamentos de uso exclusivo da rede pública de saúde colocados à venda. A operação foi batizada de ""Saúde Zero"". Além da farmácia do bairro Buritizal, em Macapá, a Polícia Civil apreendeu remédios nos bairros Hospitalidade e Igarapé da Fortaleza, em Santana, a 17 quilômetros da capital amapaense. Uma pessoa foi presa na ação. De acordo com moradores da região onde os remédios foram encontrados em Macapá, os medicamentos teriam sido despejados no lixo na madrugada de sábado. Ninguém suspeita da origem dos produtos. Além de estarem dentro da validade e serem distribuídos gratuitamente pelo Ministério da Saúde, os remédios continham adesivos de promoção com os preços de R$ 7,99 e  R$ 9,99. No caso do antibiótico Ampicilina, também encontrado em meio ao lixo, o prazo de validade está para até janeiro de 2017.  A reportagem da Rede Amazônica no Amapá também conseguiu identificar um outro medicamento com no mínimo mais dois anos em condições de uso. O desperdício de remédios no meio do lixo do bairro Buritizal, a poucos metros do posto de saúde Lélio Silva, revoltou moradores da região. ""É muita falta de responsabilidade com a nossa saúde. Há dois anos perdi o meu irmão para o câncer porque não tinha medicamentos. Tem ainda tantas pessoas sofrendo por falta de medicamentos e acontece isso"", lamentou a dona de casa Lidiane Ferreira.  ";https://g1.globo.com/busca/click?q=amoxicilina&p=174&r=1749140007604&u=https%3A%2F%2Fg1.globo.com%2Fap%2Famapa%2Fnoticia%2F2016%2F03%2Fremedios-da-rede-publica-dentro-da-validade-sao-achados-no-lixo-no-ap.html&syn=False&key=103d3e77bacd72facfd9ec37f74a2bd9;
Título não encontrado;"Por Aline Nascimento, G1 AC— Rio Branco 07/06/2017 16h04Atualizadohá 7 anos Carimbos foram apreendidos pela polícia com o suspeito — Foto: Arquivo pessoal Um homem de 50 anos foi preso com várias receitas falsas e remédios após uma denúncia da coordenação da Unidade de Referência da Atenção Primária (Urap), no bairro Taquari. Segundo a unidade, uma moradora de rua chegou na terça-feira (6) com uma receita para pegar remédio, mas o documento estava carimbado por um médico não cadastrado no Conselho Regional de Medicina do Acre (CRM-AC). A mulher, então, levou a Polícia Militar do Acre (PM-AC) até a casa do suspeito, onde foram encontradas mais receitas, remédios e carimbos no nome de dois clínicos gerais com os números do CRM-AC 2230 e 4520. Na delegacia, o homem confessou que trocava os medicamentos por drogas. O caso foi levado para a Delegacia de Flagrantes (Defla) e é investigado pela Polícia Civil. AoG1, o presidente do CRM-AC, Virgílio Prado, disse que ainda não foi informado oficialmente da situação pela Polícia Civil. Porém, garantiu que os números dos carimbos não estão cadastrados no Conselho e que deve averiguar o caso. O coordenador da Defla, delegado Rodrigo Noll, disse que vai se pronunciar sobre o caso ainda nesta quarta, mas no período da tarde. ""Não são eles [pessoas que usam as receitas] que preenchem essas receitas que têm esses carimbos, esses médicos são falsos. Ela veio outras vezes e não aceitávamos. Ontem [terça, 6] veio de novo e levei a receita para o coordenador, que chamou a polícia. Ela disse que o cara [suspeito] tinha os carimbos e estavam na casa dele. Ela levou a polícia lá e encontraram mais 50 receitas e carimbos"", comentou um funcionário da unidade, que pediu para não ter o nome divulgado. Ainda segundo o servidor, os moradores de rua e usuários de drogas sempre procuram a unidade para pegar antiflamatórios, antibióticos, dipirona e amoxilina. “A gente acredita que aqui na Cláudia Vitorino tem um desfalque de 10 a 15% de medicamentos só com receitas falsas. Nem sempre percebemos que é falso. Se está carimbado e assinado, não conhecemos todos os médicos e nem todas as assinaturas. Conseguimos pegar porque faz tempo que eles vêm, vinhamos avisando para não vir. Sabemos que não é culpa deles, são moradoras de rua, mas vão em outros cantos”, detalhou. Caso foi descoberto após coordenação da Urap Cláudia Vitorino chamar a PM-AC na terça (6) — Foto: Aline Nascimento/G1 Veja também     Nem Lula, nem Bolsonaro: nova pesquisa Quaest mostra alta rejeição a candidaturas Ladrões invadem casa com controle de portão clonado e matam empresário Chás viralizam como anti-inflamatórios; saiba o que diz a ciência Carla Zambelli: como youtuber descobriu localização da deputada nos EUA a partir de um vídeo Criador de conteúdo analisou vídeo da parlamentar, feito em rua não identificada, para determinar coordenadas geográficas exatas de onde ele foi gravado. Zambelli foi para a Flórida após ser condenada a 10 anos de prisão no Brasil. Eleição 2026: Lula empata com Bolsonaro, Tarcísio, Ratinho Jr., Michelle e Eduardo Leite em eventual 2º turno, diz Quaest Presidente e ex-presidente têm 41% das intenções de voto. Na pesquisa anterior, divulgada em abril, Lula (PT) vencia todos os outros concorrentes e empatava somente com Jair Bolsonaro (PL). Rejeição do petista oscila para cima e segue semelhante à do antecessor. Vídeo mostra como foi o resgate do corpo do empresário encontrado em buraco no Autódromo de Interlagos Adalberto Amarilio dos Santos Junior, de 35 anos, foi localizado quatro dias após desaparecimento. Ele foi retirado do buraco sem calça nem tênis, não tinha marcas aparentes de agressão nem de sangue. Segundo polícia, principal hipótese é que ele tenha sido colocado no local já sem vida. Terrorismo, incompetência governamental e 'overstay': o que Trump argumenta para restringir cidadãos de 19 países nos EUA Documento da Casa Branca afirma que medida visa impedir a entrada de terroristas nos EUA e outras ameaças à segurança nacional. Entenda qual a situação do Brasil neste contexto. Quem é a cantora sertaneja que foi seguida e teve cabelo cortado por criminosos na frente de casa em SC Advogado de Débora Amorim diz que ela foi imobilizada pelos braços e agredida com golpes na cabeça em Blumenau. Polícia Civil investiga o caso. ";https://g1.globo.com/busca/click?q=amoxicilina&p=175&r=1749140007609&u=https%3A%2F%2Fg1.globo.com%2Fac%2Facre%2Fnoticia%2Fem-rio-branco-homem-e-preso-com-receitas-falsas-e-diz-que-trocava-remedios-por-droga.ghtml&syn=False&key=23923eda83fec322b4e90c646223813c;
Aumento de mais de 13.700 remédios preocupa goianiense;"28/03/2012 09h23- Atualizado em28/03/2012 09h23 Do G1 GO, com informações da TV Anhanguera O aumento de preços de mais de 13.700 medicamentos previsto para o próximo sábado (31) está preocupando quem já gasta muito com farmácia. Uma dessas pessoas é o advogado Eduardo Magalhães, de Goiânia, que toma omeprazol com frequência, por causa de uma gastrite moderada. Além dele, o seu pai, que está com 96 anos toma remédios para sinusite. “Nosso gasto mensal com medicamentos gira em torno de R$ 500. Vai ter que fazer uma adequação do seu orçamento, do seu dinheiro, de outras áreas, vai ter que migrar de outras áreas para esses medicamentos principalmente se for de necessidade e uso contínuo”, observa. O aumento foi autorizado pela Câmara de Regulação do Mercado de Medicamentos (Cemed) do governo federal. As farmácias e drogarias aguardam apenas o sinal verde do governo federal para atualizar os preços. O aumento será escalonado em níveis e com base na participação de genéricos. NíveisOs remédios do nível um, onde estão 12.499 medicamentos, ficarão 5,85% mais caros. Entre eles estão: omeprazol, indicado para o tratamento de úlcera e gastrite; antibióticos para infecção urinária como ciprofloxacino e de infecção respiratória como amoxilina.No nível dois, que reúne 1.283 remédios, o aumento será de 2,80%. Neste grupo estão anestésico local como lidocaína e antipsicóticos como o rispiridona. Os remédios do nível três serão reajustados para baixo. Depois de oito anos terão o preço reduzido em 0,25%. São 8.840 medicamentos que representam cerca de 10% das vendas de uma farmácia e tiveram aumento médio no ano passado de 5%. Nesse grupo estão o Ritalina, usado no tratamento de déficit de atenção, o Stelara para psioríase e o Kaleta que é um antiretroviral, que é um coquetel para melhorar a resistência do paciente. ";https://g1.globo.com/busca/click?q=amoxicilina&p=176&r=1749140007612&u=https%3A%2F%2Fg1.globo.com%2Fgoias%2Fnoticia%2F2012%2F03%2Faumento-de-mais-de-13700-remedios-preocupa-goianiense.html&syn=False&key=a9003af14d934b370158f565de1a7915;
Diferença de preços entre remédios genéricos chega a 1.200% em SP;Edição do dia 03/06/2016 03/06/2016 08h38- Atualizado em03/06/2016 10h18  A diferença de preço de remédios genéricos pode passar de 1.200% e olha que os genéricos foram criados para serem mais baratos que os de marca. O problema é que a diferença agora está entre os próprios genéricos Os pesquisadores doProcon, aliás, imaginavam que iriam encontrar diferença de preço entre genéricos em diferentes farmácias, mas o percentual é assustador. Especialmente em uma época de dinheiro curto, o negócio é pesquisar mesmo e não comprar logo de cara o primeiro só porque é muito mais barato que o de marca. A pesquisa mostrou que os genéricos são em média 57% mais baratos que os remédios de marca, mas ainda assim, se você vai comprar remédio, mesmo que seja o genérico, cuidado para não jogar dinheiro fora. As diferenças de preços são absurdas. O valor que você paga, por exemplo, em uma caixinha de anti-inflamatório dá para comprar 13 caixas do mesmo medicamento em uma outra farmácia. Vai depender da pesquisa que você fizer. Esse é o caso do genérico Nimesulida. O mais barato sai por R$ 1,77 em uma farmácia de São Paulo e o mais caro custa R$ 23,03 em outra farmácia da capital. A diferença de preço é impressionante: 1.201%. “É um absurdo e verdadeira, porque eu sou prova disso, porque a gente consulta preços e fica horrorizada de ver a diferença, realmente de um preço para o outro”, afirma a dona de casa Patrícia Fregonezi. O preço da amoxilina, um antibiótico, vai de R$ 15,47 até R$ 69,36. A diferença é de 348%. Diante de variações tão grandes, o Procon diz que o consumidor deve fazer uma pesquisa criteriosa antes de comprar. “Colocamos no site do Procon à disposição do consumidor para que ele possa pesquisar. A orientação do Procon é que o consumidor pesquise sempre. Seja entre as farmácias, seja no órgão de defesa do consumidor, no caso o Procon, ou no próprio site daAnvisa”, afirma o diretor executivo do Procon-SP, Carlos Alberto Estracine. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=amoxicilina&p=177&r=1749140007614&u=https%3A%2F%2Fg1.globo.com%2Fbom-dia-brasil%2Fnoticia%2F2016%2F06%2Fdiferenca-de-precos-entre-remedios-genericos-chega-1200-em-sp.html&syn=False&key=78cdfd1dc0b9e3a55b4f0cb940174a93;
Funcionários de maternidade do Acre denunciam falta de medicamentos;"05/08/2014 17h58- Atualizado em05/08/2014 18h54 Rayssa NataniDo G1 Acre Pacientes da Maternidade Bárbara Heliodora, em Rio Branco, reclamam da falta de medicamentos básicos na unidade. Uma lista com mais de dez nomes de remédios indisponíveis, alguns há quase três meses, foi enviada aoG1por um dos médicos que atendem no local. Entre eles, remédios para dor, antibióticos, antialérgicos, anti-hipertensivos, anti-inflamatórios usados após o parto, e até soro fisiológico. ""Tem paciente se prestando a comprar soro fisiológico porque não tem. Mas os técnicos e enfermeiros estão proibidos de falar que alguns remédios estão em falta"", afirma um ginecologista que atende na unidade e não quis se identificar. ""Muitas mães estão ficando com dor após a cesariana e o índice de infecção hospitalar tem aumentado devido a falta de alguns antibióticos"", relata. ""Falta é tudo aqui. Soro, antibiótico... Mas somos proibidos de dizer"", confirma uma enfermeira da unidade que também prefere não ter o nome revelado. Diagnosticada com pré-eclâmpsia, doença gestacional em que a paciente desenvolve hipertensão, a doméstica Fernanda Araújo deu à luz, há 40 dias, ao pequeno Pedro, que nasceu prematuro, no sexto mês de gravidez. Mãe e filho corriam risco de vida. De acordo com Fernanda, o médico receitou, semanas antes do parto, o Pindolol, um dos remédios usados para controle da hipertensão na gravidez, pois não provoca restrição de crescimento fetal. ""Tive que comprar, porque não tinha na maternidade. Comprei três caixas no meu cartão e ainda estou pagando. Uma caixa custa R$ 40. Como não precisei  tomar tudo, então doei o resto para o hospital para outras mães que não têm condições de pagar"", conta.Com o filho ainda internado na UTI neonatal, Fernanda passou mal na última terça-feira (29) por conta da pressão alta. Segundo ela, o médico de plantão receitou Hidralazina, outro anti-hipertensivo, e Dipirona injetável, para diminuir a dor de cabeça,  mas no hospital não havia nenhum dos medicamentos. ""Me perguntaram se eu tinha condição de comprar, eu disse que não. Fiquei de repouso na observação e minha pressão baixou sozinha"", lembra. Saúde admite problema, mas garante que tem contornado situaçãoEm nota enviada aoG1, a Gerência Geral do Serviço de Atenção à Saúde da Mulher e da Criança (Sasmac) admitiu que o fornecimento de medicamentos está prejudicado e que enfrenta problemas junto às empresas fornecedoras que descumpriram prazos de entrega. Apesar disso, garante que tem tomado medidas para evitar que os pacientes fiquem sem receber tratamento. ""Para contornar a situação, o Sasmac trabalha com o empréstimo temporário de medicamentos de outras unidades hospitalares. Até o presente momento, não há nenhum  registro de pacientes que tenham ficado sem atendimento adequado ou, ainda, que tenham enfrentado infecções decorrentes da falta de antibióticos"". As empresas que descumpriram os prazos, já foram notificadas, de acordo com a nota. ""Houve, também, empresa que solicitou realinhamento de preço –quando o valor de mercado do produto aumenta de acordo com fatores econômicos e a empresa fornecedora solicita reajuste do preço estipulado pela licitação da qual foi vencedora. Durante esse período de negociação administrativa, o fornecimento de medicamentos é suspenso"", diz. A nota diz ainda que nos últimos cinco meses a demanda de atendimentos na maternidade e no Hospital da Criança aumentou em 63,8%, acima do esperado. Sobre os medicamentos que estariam em falta, a Saúde afirma que ""os medicamentos Tramal, Soro Fisiológico, Ampicilina e Cefalexina estão disponíveis em nossos estoques. Os medicamentos Tilatil (Tenoxican), Soro Ringer, Noripurum (Hidróxido de Ferro), Fenergan (Prometazina) estão dentro do prazo de entrega. Os medicamentos Hidralazina, Ceftriaxona, Cefazolina e Cefalotina estão em fase de compra e negociação administrativa para prazo de entrega, já que algumas empresas foram notificadas por não entregar dentro do prazo previsto"". Veja lista de remédiosem falta enviada ao G1  Crime aconteceu nesta quinta-feira (17), no bairro Vila Acre.
Vítima morreu com tiro na altura da nuca, segundo a PM. ";https://g1.globo.com/busca/click?q=amoxicilina&p=178&r=1749140007619&u=https%3A%2F%2Fg1.globo.com%2Fac%2Facre%2Fnoticia%2F2014%2F08%2Ffuncionarios-de-maternidade-do-acre-denunciam-falta-de-medicamentos.html&syn=False&key=9e9b6d988ed8571043090d3ea23baeb7;
