Titulo,Corpo,tokens
Cláudio Marzo morre aos 74 anos após complicações de pneumonia,"Edição do dia 23/03/2015 23/03/2015 09h33- Atualizado em23/03/2015 09h33  O Brasil perdeu nesse fim de semana um grande ator: Cláudio Marzo morreu na madrugada de domingo (22), de complicações respiratórias. Há 11 anos o Chico Pinheiro entrevistou Cláudio Marzo para o programa Espaço Aberto, da GloboNews. Na conversa, Cláudio falou sobre as influências que o levaram a escolher a profissão de ator. O velório de Cláudio Marzo ainda não foi marcado. A família espera a chegada de dois filhos do ator: um estava no Pará, trabalhando, e o outro mora na Austrália. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",edição atualizar brasil perder semana ator cláudio marzo morrer madrugada domingo complicação respiratório ano chico pinheiro entrevistar cláudio marzo programa espaço abrir globonews conversa cláudio falar influência levar escolher profissão ator velório cláudio marzo marcar família esperar chegada filho ator par trabalhar outro morar austrália magazine luizar philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
"Frágil, George Michael volta a Londres após pneumonia","Da Reuters Frágil e ofegante, George Michael agradeceu com lágrimas nos olhos seus médicos e fãs na sexta-feira por sua recuperação de uma pneumonia. Magro e visivelmente fraco, Michael disse aos jornalistas diante de sua casa no norte de Londres que não deveria falar muito e ainda se recuperava de uma traqueostomia. ""Eu peguei um streptococcus alguma coisa. É um tipo de pneumonia e eles passaram três semanas mantendo-me vivo"", disse Michael sobre os médicos do hospital austríaco onde o cantor se tratou depois que adoeceu, no mês passado. O ex-vocalista do Wham!, de 48 anos, que optou depois pela carreira solo, ficou doente na capital austríaca e recebeu o diagnóstico de pneumonia grave no mês passado. Reportagens da imprensa britânica informaram que membros da família do cantor viajaram para ficar com ele no Hospital Geral de Viena. Michael estava no meio de uma turnê pela Europa quando ficou doente e foi forçado a cancelar uma série de shows. Nascido Georgios Kyriacos Panayiotou, Michael surgiu na cena pop britânica no começo dos anos 1980 como o principal cantor do grupo Wham!, que tinha uma série de hits, incluindo ""Wake Me Up Before You Go-Go"" e ""Last Christmas"". Ele também fez sucesso como artista solo chegando ao topo das paradas com ""Careless Whisper"" e ""A Different Corner"". Em 1987, fez sucesso ao lado de Aretha Franklin, com ""I Knew You Were Waiting (For Me)"". Naquele mesmo ano ele lançou ""Faith"", álbum que incluiu as canções ""I Want Your Sex"", ""Faith"" e ""Father Figure"" e pelo qual ganhou um Grammy. Esse foi o álbum do artista que mais vendeu, embora ele tenha também chegado ao topo das paradas com outros lançamentos. Ao todo, vendeu 100 milhões de discos e reuniu uma fortuna pessoal de 90 milhões de libras (141 milhões de dólares). Quando não estava no rádio com a sua música, Michael estampava as manchetes dos jornais com a sua vida pessoal, especialmente em 1998, quando foi preso na Califórnia por executar ""ato obsceno"" em um banheiro público. Depois do incidente ele falou abertamente sobre sua homossexualidade e provocou polêmica de novo ao se posicionar contra a invasão do Iraque liderada pelos EUA em 2003. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",reuter frágil ofegante george michael agradecer lágrima olho médico fã feira recuperação pneumonia magro visivelmente fraco michael dizer jornalista casa norte londr dever falar recuperar traqueostomia peguei streptococcus algum pneumonia passar semana manter vivo dizer michael médico hospital austríaco cantor tratar adoecer passado vocalista wham ano optar carreira solo ficar doente capital austríaco receber diagnóstico pneumonia grave passado reportagem imprensa britânico informar membro família cantor viajar ficar hospital viena michael turnê europa ficar doente forçar cancelar série show nascer georgio kyriaco panayiotar michael surgir cena pop britânica começo ano principal cantor wham ter série hit incluir wake before you last christmas sucesso artista solo chegar topo parada careless whisper different corner sucesso aretha franklin knew you were waiting ano lançar faith álbum incluir canção want your sex faith father figure ganhar grammy álbum artista vender ter chegar topo parar lançamento vender milhão disco reunir fortuna pessoal milhão libra milhão dólar rádio música michael estampar manchete jornal vida pessoal especialmente prender califórnia executar ato obsceno banheiro público incidente falar abertamente homossexualidade provocar polêmica posicionar invasão iraque liderar eua magazine luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
"Joãosinho Trinta é internado no MA com pneumonia, diz cuidador","Do G1, em São Paulo O carnavalesco Joãosinho Trinta, de 77 anos, foi internado na quinta-feira (15) no Hospital UDI, em São Luís, no Maranhão, com pneumonia, segundo Arley Mack, cuidador e que foi criado pelo carnavalesco.“Ele foi internado com suspeita de pneumonia e os médicos confirmaram. Joãosinho está bem, alegre, tranquilo. Ele continua entusiasmado com os trabalhos para o Carnaval 2012”, disse Mack ao G1.O cuidador prevê que o carnavalesco tenha alta na terça-feira (20). “Como a pneumonia foi diagnosticada cedo, acho que não deve demorar muito para ele sair do hospital. Deve ser lá por terça-feira”, disse.Esta é a segunda vez que o carnavalesco é internado no Hospital UDI neste ano.Em maio, ele ficou 37 dias hospitalizado com quadro de pneumonia e insuficiência cardíaca.Joãosinho Trinta está no Maranhão atuando em projetos da Secretaria da Cultura para os 400 anos de São Luís, comemorados em 2012. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",paulo carnavalesco joãosinhar trintar ano internar feira hospital udi luís maranhão pneumonia arley mack cuidador criar carnavalesco internar suspeita pneumonia médico confirmar joãosinho alegre tranquilo continuar entusiasmar trabalho carnaval dizer mack cuidador prever carnavalesco ter alto terça feira pneumonia diagnosticar achar demorar sair hospital terça feira dizer carnavalesco internar hospital udi ano maio ficar dia hospitalizar quadro pneumonia insuficiência cardíaco joãosinho trintar maranhão atuar projeto secretaria cultura ano luís comemorar magazine luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
Itamar Franco permanece internado na UTI para tratamento de pneumonia,"Edição do dia 01/07/2011 01/07/2011 21h18- Atualizado em01/07/2011 21h18 Conteúdo não disponível. Infelizmente este vídeo não está mais disponível. Desculpe-nos pelo inconveniente. O Hospital Albert Einstein, em São Paulo, divulgou nesta sexta-feira (1) um boletim sobre o estado de saúde do ex-presidente e senador Itamar Franco. Ele segue internado na UTI para o tratamento de uma pneumonia. Segundo o hospital, o quadro é grave. O senador respira com ajuda de aparelhos. Em relação ao tratamento da leucemia, responsável pela internação de Itamar Franco no mês de maio, o boletim informa que a doença, neste momento, está sob controle. ",edição atualizar conteúdo disponível infelizmente vídeo disponível desculpe inconveniente hospital albert einstein paulo divulgar feira boletim saúde presidente senador itamar franco seguir internar uti tratamento pneumonia hospital quadro grave senador respirar ajuda aparelho tratamento leucemia responsável internação itamar franco maio boletim informar doença controle
Pedro Pedrossian é internado com pneumonia em hospital de MS,"Do G1 MS O ex-governador deMato Grosso do SulPedro Pedrossian, de 86 anos, está internado no Hospital do Coração, emCampo Grande, desde o fim da tarde de sexta-feira (29). Segundo o filho e pecuarista Pedro Paulo Pedrossian, o ex-governador teve princípio de pneumonia. “Ele estava com respiração ofegante e, nessa idade, tem que ter cuidado”, afirmou. Pedro Pedrossian está na unidade coronariana e, de acordo com o hospital, o quadro clínico dele é estável. O filho do ex-governador disse que seu pai está se sentindo bem e deve receber alta até segunda-feira (1º). Engenheiro civil, Pedro Pedrossian nasceu no dia 13 de agosto de 1928 em Miranda (MS). Em novembro de 1980, foi o terceiro governador nomeado para Mato Grosso do Sul, por ato do então presidente da República João Figueiredo, e renunciou ao mandato de senador para administrar o estado até 1982. Anos depois, Pedro Pedrossian foi eleito e governou o estado entre 1991 e 1994.  ",governador demato grosso sulpedro pedrossian ano internado hospital coração emcampar feira filho pecuarista pedro paulo pedrossian governador princípio pneumonia respiração ofegante idade cuidado afirmar pedro pedrossian unidade coronariano acordo hospital quadro clínico de ele estável filho governador dizer pai sentir receber alta feira engenheiro civil pedro pedrossian nascer agosto miranda novembro governador nomear mato grosso sul ato presidente república joão figueiredo renunciar mandato senador administrar ano pedro pedrossian eleger governar
"Tira-dúvidas: infectologista fala sobre vacina, gripe e pneumonia","Do G1, em São Paulo  Vacina da gripeA vacina da gripe é bastante segura, inclusive para quem tem doenças crônicas. Ela é segura e funciona. A única restrição é para quem tem alergia ao ovo.  Gripe x pneumoniaVale lembrar que a gripe tem um início muito abrupto. Já a pneumonia tem um início mais lento. O paciente vai piorando progressivamente. É muito importante procurar um especialista para saber se você está com gripe ou pneumonia.  Dengue x zika vírusAs duas doenças têm quadros bem parecidos. O que pode diferenciar um pouco as duas são as erupções na pele. No zika vírus elas ficam bem mais aparentes do que na dengue. O zika vírus é menos agressivo, menos mortal que a dengue. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",paulo vacina gripea vacina gripe seguro doença crônico seguro funcionar único restrição alergia ovo gripe pneumoniavaler lembrar gripe início abrupto pneumonia início lento paciente piorar progressivamente importante procurar especialista gripe pneumonia dengar zika vírusa doença quadro parecir diferenciar erupção pele zika vírus ficar aparente dengue zika vírus agressivo mortal dengue magaziner luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
Lula recebe três tipos de medicamento para tratar pneumonia,"Edição do dia 05/03/2012 05/03/2012 21h13- Atualizado em05/03/2012 21h17  O ex-presidente Lula fez novos exames nesta segunda-feira (5) e recebeu três tipos de medicamento para tratar uma pneumonia leve. Ele está internado desde este domingo, em São Paulo. A entrada no hospital não era esperada e a saída ainda não foi definida. Lula teve febre durante o fim de semana. E os exames constataram que ele está com dois pequenos focos de infecção, um em cada pulmão. Lula está tomando antibióticos, antivirais e antifúngicos. De acordo com a equipe medica, é uma pneumonia leve que já está cedendo aos medicamentos. Os médicos disseram que essa infecção pulmonar apareceu porque houve uma queda no sistema de defesa do organismo do ex-presidente, o que é considerado normal para um paciente que enfrentou três ciclos de quimioterapia e 33 sessões de radioterapia para combater um câncer na laringe. Lula ainda está com a garganta inchada e inflamada. E até por isso as visitas foram suspensas para que o ex-presidente use menos a voz. De acordo com o oncologista Artur Katz, exames preliminares mostraram que não ha mais tumor na laringe de Lula. “Os exames feitos ontem não revelam presença de tumor, entretanto, é importante frisar: esses exames não foram feitos com esse objetivo. Ainda há processo inflamatório, muito inchaço, e o inchaço não permite uma avaliação adequada.” ",edição atualizar presidente lula exame feira receber tipo medicamento tratar pneumonia levar internado domingo paulo entrada hospital esperar saída definir lula febre durante semana exame constatar pequeno foco infecção pulmão lula tomar antibiótico antiviral antifúngico acordo equipe medico pneumonia levar ceder medicamento médico dizer infecção pulmonar aparecer haver queda defesa organismo presidente considerar normal paciente enfrentar ciclo quimioterapia sessão radioterapia combater câncer laringe lula garganta inchar inflamar visita suspenso presidente usar voz acordo oncologista artur katz exame preliminar mostrar tumor laringe lula exame fazer revelar presença tumor entretanto importante frisar exame fazer objetivo processo inflamatório inchaço inchaço permitir avaliação adequado
Vereador de Senador José Bento morre vítima de pneumonia,"Do G1 Sul de Minas O vereador José Roberto Moreira (PMDB), deSenador José Bentox (MG), morreu neste sábado (25), no Hospital Samuel Libânio, emPouso Alegre(MG). Moreira havia havia sido internado no hospital na última quarta-feira (22) com pneumonia e não resistiu. Em setembro de 2015, Moreira chegou a assumir a presidência do Legislativo na cidade apósa morte do, então, presidente da Câmara, vereador José Teixeira de Araújo (PR), que morreu vítima de uma hemorragia digestiva causada por úlcera. Atualmente, era secretário da Câmara Municipal. José Roberto Moreira era natural deBorda da Mata(MG), tinha 61 anos, era solteiro e não deixa filhos. Além de político, era produtor agropecuário.O corpo está sendo velado na Câmara Municipal e o enterro está marcado para as 15h deste domingo (26), no cemitério da cidade. Objetivo é incentivar produção, industrialização e comercialização.
Sede será em Senador Amaral (MG). Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",sul mina vereador josé roberto moreira pmdb desenador josé bentox morrer sábado hospital samuel libânio empouso alegre moreira haver haver ser internar hospital último feira pneumonia resistir setembro moreira chegar assumir presidência legislativo cidade apósa morte presidente câmara vereador josé teixeira araújo morrer vítima hemorragia digestivo causar úlcera atualmente secretário câmara municipal josé roberto moreira natural deborda mata ter ano solteiro deixar filho político produtor agropecuário corpo ser velar câmara municipal enterro marcado domingo cemitério cidade objetivo incentivar produção industrialização comercialização sede ser senador amaral magaziner luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
Marília Mendonça cancela mais um show após suspeita de pneumonia,"Catarina CostaDo G1 PI Com suspeita de pneumonia e apósconfusão com fãs na cidade de Floriano, Sul do Piauí, a cantora Marília Mendonça também resolveu cancelar o segundo show agendado no estado, que aconteceria nesta sexta-feira (22) em Luís Correia, no Litoral. Segundo a Workshow, responsável pela carreira da sertaneja, a artista continua internada em Teresina. Nesta sexta-feira a cantora também faz aniversário. Marília Mendonça deu entrada em um hospital particular em Teresina na quinta-feira (21) apresentando muita tosse e dor no peito. A transferência para a capital ocorreu após a artista se sentir mal antes da apresentação que faria em Floriano, distante 254 km. Ela chegou a ser atendida por um médico no hotel e não subiu ao palco, causando a revolta dos fãs, que incendiaram a bilheteria da casa de eventos (veja vídeo abaixo).  No mesmo dia, a assessoria da cantora divulgou nota cancelando o show em Santana do Acaraú, no Ceará.  Marília Mendonça usou as redes sociais para desabafar sobre a confusão em Floriano e falou das dificuldades de seguir uma agenda com uma média de 25 shows por mês. ""Eu tenho medo do que escolhi fazer...Hoje, eu pegaria cada centavo que já ganhei com tudo ISSO que pra algumas pessoas deve ser muito fácil dizer, e pagaria o dano de vocês...O dano que ainda nem foi publicado que irá ser reparado, pq se não for pela empresa, eu mesmo ASSUMO pra não ter que ler pessoas que compraram o ingresso do meu show...desejando a minha morte"", disse na postagem. Já o cancelamento da apresentação em Luís Correia foi confirmado pela produção do evento, que divulgou no Facebook uma nota de esclarecimento. Confira abaixo: ""A produção do Fest Férias Barramares, esclarece que foi contactada nesta quinta - 21 de julho às 19:00, pela equipe da artista Marilia Mendonça, informando que a mesma, devido a FORTE indisposição ocasionada por uma gripe infecciosa , não terá como cumprir agenda de show na cidade de Luis Correia - Piaui nessa sexta dia 22 de julho"", disse a nota. Teresina e as três maiores cidades registram aumento dos eleitores.
No semiárido, vários municípios tiveram redução na quantidade de votantes. ",catarinar costar suspeita pneumonia apósconfusão fã cidade floriano sul piauí cantor marílio mendonça resolver cancelar show agendar acontecerer feira luís correia litoral workshow responsável carreira sertaneja artista continuar internar teresina feira cantora aniversário marílio mendonça dar entrada hospital particular teresina feira apresentar muito tosse dor peito transferência capital ocorrer artista sentir apresentação fazer floriano distante chegar atender médico hotel subir palco causar revolta fã incendiar bilheteria casa evento vídeo abaixo assessoria cantora divulgar nota cancelar show santana acaraú cear marília mendonça usar rede social desabafar confusão floriano falar dificuldade seguir agenda média show medo escolher hoje pegar centavo ganhar pessoa fácil pagar dano dano publicar reparar empresa assumo ler pessoa comprar ingresso show desejar morte dizer postagem cancelamento apresentação luís correia confirmar produção evento divulgar facebook nota esclarecimento confira abaixo produção fest férias barramares esclarecer contactar julho equipe artista marilia mendonça informar mesmo devido forte indisposição ocasionar gripe infeccioso ter cumprir agenda show cidade luis correia piaui julho dizer nota teresino grande cidade registrar aumento eleitor semiárido município redução quantidade votante
Dono do primeiro cão-guia do Espírito Santo morre de pneumonia,"Do G1 ES, com informações da TV Gazeta Conteúdo não disponível. Infelizmente este vídeo não está mais disponível. Desculpe-nos pelo inconveniente. Morreu na tarde desta quarta-feira (25) o aposentado e deficiente visual Everaldo Cabral, que ficou conhecido pelos capixabas por lutar pelos direitos de entrar com o cão guia em prédios públicos e ônibus da GrandeVitória. Ele também foi o primeiro capixaba a ter um cão-guia. No início de janeiro, Everaldo Cabral de 53 anos, fez uma cirurgia para reduzir o estômago, mas teve complicações e morreu de pneumonia. O enterro será nesta quinta-feira (26) em Viana, na Grande Vitória. O labrador Eros, primeiro cão-guia do Espírito Santo, guiou Everaldo Cabral por quatro anos e morreu em novembro de 2011, de pneumonia. Na época, Cabral ficou muito abalado. ""Dava uma segurança muito grande. Me sentia mais gente. Eu não sei o que vai ser de mim. Ele só me esperou chegar na clínica pra dar o último suspiro, nos meus pés"", disse muito emocionado. ",informação gazeta conteúdo disponível infelizmente vídeo disponível desculpe inconveniente morrer feira aposentado deficiente visual everaldo cabral ficar capixaba lutar direito entrar cão guia prédio público ônibus grandevitória capixaba cão guia início janeiro everaldo cabral ano cirurgia reduzir estômago complicação morrer pneumonia enterro ser feira viana vitória labrador ero cão guia espírito santo guiar everaldo cabral ano morrer novembro pneumonia época cabral ficar abalado dar segurança sentir gente eu esperar chegar clínica suspiro pé dizer emocionar
"Praciano, ex-deputado do AM, está com pneumonia aguda e sai do coma","Adneison SeverianoDo G1 AM O ex-deputado federal doAmazonasFrancisco Praciano (PT), que está internado em Unidade de Terapia Intensiva (UTI) em hospital da cidade de Fortaleza (CE), saiu do coma induzido, na manhã desta segunda-feira (14), disse um assessor. Ele foi diagnosticado com pneumonia aguda e o seu estado de saúde apresentou melhora, mas ainda não há previsão de alta médica. Praciano está internado desde último dia 7 na UTI do Hospital São Carlos, na Zona Norte da capital cearense. Um assessor do político informou que, na manhã desta segunda, Praciano apresentou melhora e saiu do coma induzido. O ex-deputado abriu os olhos, mas ainda não está falando. Ele respirava com ajuda de aparelhos. Com a melhora no quadro clínico, há possibilidade dos equipamentos serem retirados. O estado de saúde do ex-deputado federal agora é estável. Por enquanto, de acordo com assessor de Praciano, ainda não há previsão de alta. Os médicos diagnosticaram que Francisco Praciano enfrenta uma pneumonia aguda e recebe tratamento da doença. InternaçãoPraciano estava em Fortaleza para confraternização do aniversário da irmã, quando passou mal e começou a sentir dores no peito. Familiares o levaram para o Hospital São Carlos. Na unidade, Praciano foi submetido a exames de imagem que identificaram uma mancha no pulmão. O ex-deputado chegou ao hospital com estado de saúde crítico e a pressão arterial baixa. Praciano tem 64 anos e também foi candidato ao Senado pelo Amazonas nas eleições de 2014. O político não foi eleito para o cargo e atualmente não exercia nenhum mandato. Praciano também é ex-vereador de Manaus.  Decisão teve assinatura da juíza plantonista Kathleen Gomes.
Ação cautelar foi proposta pelo Ministério Público do AM nesta sexta. ",adneisonr severianodo deputado federal doamazonasfrancisco praciano internado unidade terapia intensivo uti hospital cidade fortaleza sair coma induzer manhã feira dizer assessor diagnosticar pneumonia agudo saúde apresentar melhora previsão alta médico praciano internado uti hospital carlos zona norte capital cearense assessor político informar manhã praciano apresentar melhora sair coma induzer deputado abrir olho falar respirar ajuda aparelho melhora quadro clínico possibilidade equipamento ser retirar saúde deputado federal estável acordo assessor praciano previsão alta médico diagnosticar francisco praciano enfrentar pneumonia agudo receber tratamento doença internaçãopraciano fortaleza confraternização aniversário irmã passar começar sentir dor peito familiar levar hospital carlos unidade praciano submeter exame imagem identificar mancha pulmão deputado chegar hospital saúde crítico pressão arterial baixo praciano ano candidato senado amazona eleição político eleger cargo atualmente exercer nenhum mandato praciano vereador manau decisão assinatura juíza plantonista kathleen gomes ação cautelar propor ministério público
"Dilma se diz recuperada da pneumonia, mas em fase de descanso","Reuters BRASÍLIA (Reuters) - A presidente Dilma Rousseff, que teve uma pneumonia diagnosticada, afirmou nesta quinta-feira que já se recuperou, mas ainda precisa descansar. 'Recuperada eu estou, mas estou em fase de descanso', afirmou a jornalistas a presidente, que foi internada no sábado em São Paulo e submetida a exames que confirmaram um quadro de 'pneumonia leve'. Apesar de ter recebido recomendação médica para manter repouso desde segunda-feira, quando retornou de São Paulo a Brasília, Dilma tem realizado reuniões constantes no Palácio do Alvorada, residência oficial. Dilma recebe nesta quinta no Palácio do Planalto o presidente da Alemanha, Christian Wulff, na primeira cerimônia pública desde a semana passada, quando começou a sentir os sintomas da doença. (Por Hugo Bachega) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",reuter brasília reuter presidente dilmar rousseff pneumonia diagnosticar afirmar feira recuperar precisar descansar recuperar fase descanso afirmar jornalista presidente internar sábado paulo submetir exame confirmar quadro pneumonia levar apesar receber recomendação médico manter repouso feira retornar paulo brasília dilmar realizar reunião constante palácio alvorar residência oficial dilmar receber palácio planalto presidente alemanha christian wulff cerimônia público semana passado começar sentir sintoma doença hugo bachegar magaziner luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
Resíduo de comida preso no pulmão pode causar pneumonia ou bronquite,"Do G1, em São Paulo Conteúdo não disponível. Infelizmente este vídeo não está mais disponível. Desculpe-nos pelo inconveniente. Logo depois do Bem Estar desta quinta-feira (14), a pediatraAna Escobare o pneumologista José Eduardo Afonso Júnior responderam às principais perguntas dos internautas sobre engasgo. Segundo a doutora Ana, quando for feita a manobra de Heimlich em crianças acima de 1 ano, nunca se deve apertar a região das costelas, mas a área entre o umbigo e o diafragma. Quando o bebê engasgar com líquido, pode-se sugar o nariz dele, mas os cinco tapinhas nas costas são essenciais. Enfiar a mão na boca da criança, com os dedos em forma de pinça, deve ocorrer apenas se os pais ou responsáveis enxergarem o corpo estranho. Se o menor estiver chorando ou tossindo, não se deve fazer nada, pois ele ainda está respirando e o ar está passando pela traqueia. Caso a pessoa mexa no local, pode desencadear uma obstrução total – aí, o recomendado é procurar um hospital. A médica disse que grávidas também podem receber a manobra de Heimlich, mas, em estágios mais avançados da gestação, deve-se comprimir o centro do osso esterno, acima da barriga – já que esta não pode ter pressão. Travesseiros especiais, antirrefluxo, ajudam a inclinar o bebê e a evitar engasgos. Além disso, a criança deve dormir de barriga para cima, com a fralda mais solta e a cabeça de lado. E deitar perto do filho, principalmente nos primeiros três meses, pode evitar surpresas desagradáveis. O pequeno não deve dormir de bruços porque há estudos que associam essa posição a mortes súbitas durante a noite. Na gravidez, as mulheres podem engasgar com mais frequência porque toda a dinâmica interna do corpo muda e o pulmão não se expande tanto. A dica é comer com calma, mastigar bem e não falar ao se alimentar. Já as crianças que começam a ingerir pedacinhos de frutas e outras comidas precisam aprender a engolir sem se engasgar. O ideal é começar dando raspadinhas (de mamão, pera, maçã ou banana) e cuidar para não oferecer pedaços grandes ou ter pressa de que elas terminem a refeição rapidamente. Conteúdo não disponível. Infelizmente este vídeo não está mais disponível. Desculpe-nos pelo inconveniente. De acordo com José Eduardo, não há como engolir um alimento que causa o engasgo, pois ele está preso nas vias respiratórias, a não ser que vá para o esôfago depois de feita a manobra de Heimlich. Resíduos de comida presos nos pulmões podem causar pneumonia ou bronquite, chiado no peito ou fazer com que o órgão murche. Uma infecção leva dias para aparecer, mas, se houver suspeitas, o médico deve examinar a pessoa ou pedir alguma radiografia ou exame mais complexo. Se for comprovada a presença de um corpo estranho, é feita a retirada no hospital. O pneumologista afirmou, ainda, que é possível que resíduos alimentares pontiagudos (como ossos de frango ou espinhas de peixe) perfurem mucosas do esôfago, estômago ou intestino e provoquem infecções graves. O especialista explicou que refluxo é quando o conteúdo do estômago volta para o esôfago, até o meio do tórax ou a garganta. O problema pode causar engasgo, mas em geral dá somente azia e queimação. Se o idoso engasgado conseguir tossir, deve forçar a tosse e ser encaminhado para atendimento médico. Caso não consiga, deve ser feita a manobra de Heimlich, pois o indivíduo pode perder a consciência e ter uma parada cardiorrespiratória em poucos minutos. Nessa idade, os que não se alimentam sozinhos devem comer sempre com o tronco reto e ingerir coisas pastosas (sopas e purês). Para evitar o engasgo, é preciso evitar falar ou rir ao comer, não usar bebida alcoólica e drogas nem consumir nada na posição deitada. Pôr a vítima de cabeça para baixo é mais difícil no caso de um adulto, mas se abaixar com o tronco na horizontal pode ser eficaz. Por fim, José Eduardo diferenciou engasgo de apneia do sono, cujos sintomas podem ser confundidos durante a noite. Ele disse também que pessoas com síndrome de ansiedade costumam ter sensações permanentes de engasgo, mas não têm um motivo anatômico, apenas emocional. Pediatra Ana Escobar é a convidada desta quinta-feira (13).
Especialistas também vão falar sobre o uso de aparelho ortodôntico. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",paulo conteúdo disponível infelizmente vídeo disponível desculpe inconveniente feira pediatraana escobare pneumologista josé eduardo afonso júnior responder principal pergunta internauta engasgo doutora ano fazer manobra heimlich criança acima ano apertar região costela umbigo diafragma bebê engasgar líquido sugar nariz de ele tapinha costa essencial enfiar mão boca criança dedo pinça ocorrer pai responsável enxergar corpo estranho estar chorar tossir respirar passar traqueia caso pessoa mexo desencadear obstrução total recomendar procurar hospital médica dizer grávida receber manobra heimlich estágio avançado gestação comprimir centro osso esterno acima barriga pressão travesseiro especial antirrefluxo ajudar inclinar bebê evitar engasgo criança dormir barriga fralda soltar cabeça deitar filho principalmente primeiro evitar surpresa desagradável pequeno dormir bruço estudo assocer morte súbita durante noite gravidez mulher engasgar frequência dinâmica interno corpo mudar pulmão expander dica comer calma mastigar falar alimentar criança começar ingerir pedacinho fruta comida precisar aprender engolir engasgar ideal começar dar raspadinha mamão perar maçã banana cuidar oferecer pedaço pressa terminem refeição rapidamente conteúdo disponível infelizmente vídeo disponível desculpe inconveniente acordo josé eduardo engolir alimento causar engasgo preso via respiratório esôfago fazer manobra heimlich resíduo comida prender pulmão causar pneumonia bronquite chiar peito órgão murchar infecção levar dia aparecer haver suspeita médico examinar pessoa pedir algum radiografia exame complexo comprovar presença corpo estranho fazer retirada hospital pneumologista afirmar resíduo alimentar pontiagur osso frango espinha peixe perfur mucosa esôfago estômago intestino provoquar infecção grave especialista explicar refluxo conteúdo estômago volta esôfago tórax garganta problema causar engasgo azer queimação idoso engasgar conseguir tossir forçar tosse encaminhar atendimento médico caso consiga fazer manobra heimlich indivíduo perder consciência parada cardiorrespiratório pouco minuto idade alimentar sozinho comer tronco reto ingerir coisa pastosa sopa purês evitar engasgo preciso evitar falar rir comer bebida alcoólico droga consumir deitar pôr vítima cabeça difícil caso adulto abaixar tronco horizontal eficaz josé eduardo diferenciar engasgo apneia sono cujo sintoma confundir durante noite dizer pessoa síndrome ansiedade costumar sensação permanente engasgo motivo anatômico emocional pediatra ana escobar convidada feira especialista falar uso aparelho ortodôntico magaziner luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
